scenario,calibration,exit_mode,replication,seed,survival_rate,mean_welfare
supply_quota,high,exogenous,156,588638,1.0,-12.3645
supply_quota,high,exogenous,157,565159,1.0,-15.7389
supply_quota,high,exogenous,158,275505,1.0,-2.2301
supply_quota,high,exogenous,159,783301,1.0,-8.9989
supply_quota,high,exogenous,160,612983,1.0,-26.9775
supply_quota,high,exogenous,161,449246,1.0,-16.4474
supply_quota,high,exogenous,162,941436,1.0,-16.7545
supply_quota,high,exogenous,163,611879,1.0,-17.6142
supply_quota,high,exogenous,164,418802,1.0,2.5172
supply_quota,high,exogenous,165,379581,1.0,-13.4796
supply_quota,high,exogenous,166,229975,1.0,-0.5832
supply_quota,high,exogenous,167,145052,1.0,-8.8346
supply_quota,high,exogenous,168,534278,1.0,-2.4404
supply_quota,high,exogenous,169,517489,1.0,20.6379
supply_quota,high,exogenous,170,95326,1.0,-13.2211
supply_quota,high,exogenous,171,792496,1.0,-24.5434
supply_quota,high,exogenous,172,49406,1.0,-1.9286
supply_quota,high,exogenous,173,902932,1.0,-13.4882
supply_quota,high,exogenous,174,114976,1.0,-6.0808
supply_quota,high,exogenous,175,160266,1.0,-29.5369
supply_quota,high,exogenous,176,657925,1.0,4.6428
supply_quota,high,exogenous,177,167754,1.0,8.441
supply_quota,high,exogenous,178,830556,1.0,-1.5202
supply_quota,high,exogenous,179,713537,1.0,-23.5003
supply_quota,high,exogenous,180,442667,1.0,-2.5256
supply_quota,high,exogenous,181,625381,1.0,-1.2328
supply_quota,high,exogenous,182,66614,1.0,-9.8293
supply_quota,high,exogenous,183,403458,1.0,-14.9163
supply_quota,high,exogenous,184,400157,1.0,-1.9016
supply_quota,high,exogenous,185,624835,1.0,-11.1203
supply_quota,high,exogenous,186,490786,1.0,-1.5054
supply_quota,high,exogenous,187,554817,1.0,4.9961
supply_quota,high,exogenous,188,263627,1.0,-10.0838
supply_quota,high,exogenous,189,580100,1.0,-2.0722
supply_quota,high,exogenous,190,902593,1.0,-26.0902
supply_quota,high,exogenous,191,988211,1.0,-15.0709
supply_quota,high,exogenous,192,12039,1.0,-3.4227
supply_quota,high,exogenous,193,713329,1.0,-1.4865
supply_quota,high,exogenous,194,755732,1.0,1.1232
supply_quota,high,exogenous,195,120117,1.0,-2.9461
supply_quota,high,exogenous,196,714826,1.0,-7.0678
supply_quota,high,exogenous,197,927768,1.0,-4.1223
supply_quota,high,exogenous,198,563055,1.0,-9.7745
supply_quota,high,exogenous,199,787353,1.0,-34.7265
producer_signal,high,endogenous,0,670488,0.1333,-1.8003
producer_signal,high,endogenous,1,116740,0.0333,-2.0088
producer_signal,high,endogenous,2,26226,0.1,-2.9069
producer_signal,high,endogenous,3,777573,0.1667,-1.2617
producer_signal,high,endogenous,4,288390,0.2,-2.2613
producer_signal,high,endogenous,5,256788,0.2,4.21
producer_signal,high,endogenous,6,234054,0.0667,-5.0663
producer_signal,high,endogenous,7,146317,0.1333,-0.6883
producer_signal,high,endogenous,8,772247,0.1,-1.1001
producer_signal,high,endogenous,9,107474,0.2333,5.7741
producer_signal,high,endogenous,10,709571,0.2333,7.0977
producer_signal,high,endogenous,11,776647,0.2,1.3818
producer_signal,high,endogenous,12,935519,0.1,0.5263
producer_signal,high,endogenous,13,571859,0.0667,-0.9198
producer_signal,high,endogenous,14,91162,0.1333,1.5513
producer_signal,high,endogenous,15,619177,0.0667,-3.8477
producer_signal,high,endogenous,16,442418,0.1333,-2.0941
producer_signal,high,endogenous,17,33327,0.4333,12.2476
producer_signal,high,endogenous,18,31245,0.1333,1.5973
producer_signal,high,endogenous,19,98247,0.1333,-0.4409
producer_signal,high,endogenous,20,229259,0.1333,4.2798
producer_signal,high,endogenous,21,243963,0.1667,1.5323
producer_signal,high,endogenous,22,529904,0.2,3.6429
producer_signal,high,endogenous,23,631263,0.2,2.8069
producer_signal,high,endogenous,24,27825,0.0667,-2.3954
producer_signal,high,endogenous,25,588509,0.0667,-2.4644
producer_signal,high,endogenous,26,208497,0.0667,-2.4783
producer_signal,high,endogenous,27,750801,0.1333,0.2384
producer_signal,high,endogenous,28,681454,0.1667,1.8517
producer_signal,high,endogenous,29,735393,0.1,-0.7847
producer_signal,high,endogenous,30,571413,0.0667,0.5218
producer_signal,high,endogenous,31,439899,0.1667,0.9473
producer_signal,high,endogenous,32,231149,0.0333,-5.2696
producer_signal,high,endogenous,33,471030,0.0667,-2.4875
producer_signal,high,endogenous,34,617890,0.2,0.686
producer_signal,high,endogenous,35,291705,0.3333,4.2812
producer_signal,high,endogenous,36,848750,0.0333,-2.5178
producer_signal,high,endogenous,37,911528,0.1333,-2.2176
producer_signal,high,endogenous,38,6815,0.1667,0.9127
producer_signal,high,endogenous,39,795668,0.1333,-2.1641
producer_signal,high,endogenous,40,844963,0.1667,0.1862
producer_signal,high,endogenous,41,167415,0.4,1.3699
producer_signal,high,endogenous,42,732053,0.2333,-0.3575
producer_signal,high,endogenous,43,443144,0.1667,-0.0511
producer_signal,high,endogenous,44,356779,0.2,-3.8117
producer_signal,high,endogenous,45,291370,0.0,-2.964
producer_signal,high,endogenous,46,163033,0.1,2.5785
producer_signal,high,endogenous,47,225773,0.0333,-3.2049
producer_signal,high,endogenous,48,800582,0.0667,-1.876
producer_signal,high,endogenous,49,352945,0.3,3.2704
producer_signal,high,endogenous,50,107176,0.1667,-1.1343
producer_signal,high,endogenous,51,97252,0.1333,-2.7646
producer_signal,high,endogenous,52,398383,0.0,-2.229
producer_signal,high,endogenous,53,101415,0.1667,-1.0965
producer_signal,high,endogenous,54,376418,0.1667,3.1422
producer_signal,high,endogenous,55,888663,0.0667,-0.8675
producer_signal,high,endogenous,56,360664,0.1667,-1.8611
producer_signal,high,endogenous,57,633053,0.1333,-2.0722
producer_signal,high,endogenous,58,277371,0.1,-1.5987
producer_signal,high,endogenous,59,846336,0.0667,0.0961
producer_signal,high,endogenous,60,45562,0.1667,0.7962
producer_signal,high,endogenous,61,765180,0.2,-1.2025
producer_signal,high,endogenous,62,481742,0.2333,-0.4259
producer_signal,high,endogenous,63,562276,0.0667,-2.8999
producer_signal,high,endogenous,64,130890,0.2,2.1588
producer_signal,high,endogenous,65,967097,0.2667,4.6663
producer_signal,high,endogenous,66,396923,0.1667,-2.349
producer_signal,high,endogenous,67,82628,0.1,-2.2615
producer_signal,high,endogenous,68,578857,0.0,-3.1592
producer_signal,high,endogenous,69,307420,0.1667,-0.4068
producer_signal,high,endogenous,70,869694,0.0667,-1.3625
producer_signal,high,endogenous,71,659177,0.1,-1.9875
producer_signal,high,endogenous,72,648565,0.1333,0.7355
producer_signal,high,endogenous,73,928464,0.2667,-1.0843
producer_signal,high,endogenous,74,903566,0.1,0.8834
producer_signal,high,endogenous,75,379202,0.3,3.1807
producer_signal,high,endogenous,76,605398,0.1,-1.9601
producer_signal,high,endogenous,77,201630,0.0333,-5.08
producer_signal,high,endogenous,78,738798,0.0667,-3.7769
producer_signal,high,endogenous,79,72934,0.1,-3.122
producer_signal,high,endogenous,80,48051,0.1,-0.1191
producer_signal,high,endogenous,81,693385,0.1,-2.8472
producer_signal,high,endogenous,82,238969,0.3333,7.2648
producer_signal,high,endogenous,83,810621,0.0667,-3.0878
producer_signal,high,endogenous,84,303446,0.0333,-2.5365
producer_signal,high,endogenous,85,83668,0.2,2.2793
producer_signal,high,endogenous,86,896866,0.0667,-3.6361
producer_signal,high,endogenous,87,244099,0.1,-1.5382
producer_signal,high,endogenous,88,908574,0.1333,-1.9172
producer_signal,high,endogenous,89,105908,0.0333,-3.69
producer_signal,high,endogenous,90,398592,0.0667,-1.32
producer_signal,high,endogenous,91,291477,0.2333,-0.4403
producer_signal,high,endogenous,92,475436,0.1333,-0.6692
producer_signal,high,endogenous,93,666564,0.2,0.9941
producer_signal,high,endogenous,94,874629,0.2,2.8838
producer_signal,high,endogenous,95,382555,0.1333,0.1888
producer_signal,high,endogenous,96,170556,0.2667,0.8448
producer_signal,high,endogenous,97,388163,0.0667,-2.9789
producer_signal,high,endogenous,98,372529,0.3,1.7565
producer_signal,high,endogenous,99,219685,0.0333,-3.0771
producer_signal,high,endogenous,100,702730,0.1,-1.699
producer_signal,high,endogenous,101,279947,0.1,-1.9626
producer_signal,high,endogenous,102,735912,0.0667,-3.3133
producer_signal,high,endogenous,103,982154,0.0667,1.1139
producer_signal,high,endogenous,104,716752,0.1,0.3783
producer_signal,high,endogenous,105,679515,0.1667,-2.0623
producer_signal,high,endogenous,106,74871,0.2667,3.156
producer_signal,high,endogenous,107,638721,0.4,3.5409
producer_signal,high,endogenous,108,665823,0.1,-2.3127
producer_signal,high,endogenous,109,179452,0.1,-1.7413
producer_signal,high,endogenous,110,560087,0.1667,5.3345
producer_signal,high,endogenous,111,764545,0.1333,-3.068
producer_signal,high,endogenous,112,256703,0.0667,-3.0014
producer_signal,high,endogenous,113,171340,0.1667,-0.4848
producer_signal,high,endogenous,114,484715,0.1,-1.4198
producer_signal,high,endogenous,115,397888,0.1333,-0.071
producer_signal,high,endogenous,116,283061,0.1667,0.8234
producer_signal,high,endogenous,117,970343,0.1333,-2.0622
producer_signal,high,endogenous,118,671089,0.1333,-0.4739
producer_signal,high,endogenous,119,721591,0.0667,-1.0627
producer_signal,high,endogenous,120,584005,0.1333,1.0451
producer_signal,high,endogenous,121,230284,0.0333,-2.6129
producer_signal,high,endogenous,122,717871,0.1,-1.1428
producer_signal,high,endogenous,123,340036,0.2,-0.9157
producer_signal,high,endogenous,124,883795,0.0333,-2.4141
producer_signal,high,endogenous,125,805636,0.2667,1.1627
producer_signal,high,endogenous,126,813695,0.1,-0.3643
producer_signal,high,endogenous,127,58656,0.2,0.1784
producer_signal,high,endogenous,128,240175,0.1667,1.4145
producer_signal,high,endogenous,129,861723,0.1333,-1.3663
producer_signal,high,endogenous,130,33660,0.2333,1.7053
producer_signal,high,endogenous,131,844152,0.2333,1.8122
producer_signal,high,endogenous,132,330777,0.0667,-3.7832
producer_signal,high,endogenous,133,420652,0.1667,1.3887
producer_signal,high,endogenous,134,280747,0.1,-0.8379
producer_signal,high,endogenous,135,69404,0.1,1.2801
producer_signal,high,endogenous,136,221232,0.1667,-2.5967
producer_signal,high,endogenous,137,957493,0.0,-1.8925
producer_signal,high,endogenous,138,988713,0.2,2.3141
producer_signal,high,endogenous,139,594732,0.1667,1.4311
producer_signal,high,endogenous,140,918939,0.1333,-0.2588
producer_signal,high,endogenous,141,752788,0.1333,3.6331
producer_signal,high,endogenous,142,329964,0.1667,-0.5535
producer_signal,high,endogenous,143,222956,0.0333,1.1231
producer_signal,high,endogenous,144,687278,0.0333,-1.8274
producer_signal,high,endogenous,145,523482,0.1667,1.2425
producer_signal,high,endogenous,146,414851,0.1667,-0.3854
producer_signal,high,endogenous,147,927658,0.0667,-3.0362
producer_signal,high,endogenous,148,958973,0.0667,-2.8082
producer_signal,high,endogenous,149,674080,0.1333,1.0094
producer_signal,high,endogenous,150,481142,0.1333,1.3805
producer_signal,high,endogenous,151,149812,0.1667,-1.8581
producer_signal,high,endogenous,152,277747,0.1333,-3.04
producer_signal,high,endogenous,153,146414,0.1333,-0.6354
producer_signal,high,endogenous,154,258608,0.2,2.8702
producer_signal,high,endogenous,155,781178,0.0333,-2.8201
producer_signal,high,endogenous,156,588638,0.1,1.5242
producer_signal,high,endogenous,157,565159,0.1,-0.4852
producer_signal,high,endogenous,158,275505,0.1,1.1173
producer_signal,high,endogenous,159,783301,0.1333,-3.084
producer_signal,high,endogenous,160,612983,0.3333,2.3975
producer_signal,high,endogenous,161,449246,0.2333,3.1973
producer_signal,high,endogenous,162,941436,0.1333,-2.3227
producer_signal,high,endogenous,163,611879,0.1,-0.125
producer_signal,high,endogenous,164,418802,0.0667,-0.3695
producer_signal,high,endogenous,165,379581,0.1333,-1.3826
producer_signal,high,endogenous,166,229975,0.2,2.8159
producer_signal,high,endogenous,167,145052,0.1667,-2.6225
producer_signal,high,endogenous,168,534278,0.1333,-3.3288
producer_signal,high,endogenous,169,517489,0.3667,3.9746
producer_signal,high,endogenous,170,95326,0.1667,1.7381
producer_signal,high,endogenous,171,792496,0.0667,-4.2541
producer_signal,high,endogenous,172,49406,0.0333,-2.3451
producer_signal,high,endogenous,173,902932,0.1333,-2.8057
producer_signal,high,endogenous,174,114976,0.1667,-0.2441
producer_signal,high,endogenous,175,160266,0.0667,-2.8129
producer_signal,high,endogenous,176,657925,0.1667,4.3461
producer_signal,high,endogenous,177,167754,0.1333,0.5478
producer_signal,high,endogenous,178,830556,0.2,0.0645
producer_signal,high,endogenous,179,713537,0.1667,-2.1193
producer_signal,high,endogenous,180,442667,0.2,0.774
producer_signal,high,endogenous,181,625381,0.0333,-3.1833
producer_signal,high,endogenous,182,66614,0.0667,-2.1171
producer_signal,high,endogenous,183,403458,0.1333,-1.5012
producer_signal,high,endogenous,184,400157,0.1333,-1.9334
producer_signal,high,endogenous,185,624835,0.1667,0.5643
producer_signal,high,endogenous,186,490786,0.1,-1.1533
producer_signal,high,endogenous,187,554817,0.1667,2.7575
producer_signal,high,endogenous,188,263627,0.0333,-2.1272
producer_signal,high,endogenous,189,580100,0.1333,-1.3995
producer_signal,high,endogenous,190,902593,0.0667,-2.4319
producer_signal,high,endogenous,191,988211,0.1333,-1.1907
producer_signal,high,endogenous,192,12039,0.1333,-0.4084
producer_signal,high,endogenous,193,713329,0.2,3.4593
producer_signal,high,endogenous,194,755732,0.1333,1.2344
producer_signal,high,endogenous,195,120117,0.2,1.8491
producer_signal,high,endogenous,196,714826,0.1333,0.6421
producer_signal,high,endogenous,197,927768,0.0667,0.3835
producer_signal,high,endogenous,198,563055,0.1,0.3619
producer_signal,high,endogenous,199,787353,0.0667,-2.9715
producer_signal,high,exogenous,0,670488,1.0,-21.6707
producer_signal,high,exogenous,1,116740,1.0,-28.4594
producer_signal,high,exogenous,2,26226,1.0,-36.1641
producer_signal,high,exogenous,3,777573,1.0,-26.895
producer_signal,high,exogenous,4,288390,1.0,-31.6439
producer_signal,high,exogenous,5,256788,1.0,2.7215
producer_signal,high,exogenous,6,234054,1.0,-28.7713
producer_signal,high,exogenous,7,146317,1.0,-23.8052
producer_signal,high,exogenous,8,772247,1.0,-22.5303
producer_signal,high,exogenous,9,107474,1.0,-1.3828
producer_signal,high,exogenous,10,709571,1.0,7.3325
producer_signal,high,exogenous,11,776647,1.0,-14.2182
producer_signal,high,exogenous,12,935519,1.0,-15.2899
producer_signal,high,exogenous,13,571859,1.0,-15.3155
producer_signal,high,exogenous,14,91162,1.0,-19.1093
producer_signal,high,exogenous,15,619177,1.0,-37.1875
producer_signal,high,exogenous,16,442418,1.0,-35.9487
producer_signal,high,exogenous,17,33327,1.0,10.9119
producer_signal,high,exogenous,18,31245,1.0,-12.2543
producer_signal,high,exogenous,19,98247,1.0,-18.9308
producer_signal,high,exogenous,20,229259,1.0,-3.8788
producer_signal,high,exogenous,21,243963,1.0,-9.2979
producer_signal,high,exogenous,22,529904,1.0,-3.0078
producer_signal,high,exogenous,23,631263,1.0,-11.2152
producer_signal,high,exogenous,24,27825,1.0,-29.9184
producer_signal,high,exogenous,25,588509,1.0,-26.3054
producer_signal,high,exogenous,26,208497,1.0,-28.3009
producer_signal,high,exogenous,27,750801,1.0,-23.6246
producer_signal,high,exogenous,28,681454,1.0,-13.1802
producer_signal,high,exogenous,29,735393,1.0,-22.4393
producer_signal,high,exogenous,30,571413,1.0,-13.7778
producer_signal,high,exogenous,31,439899,1.0,-5.0472
producer_signal,high,exogenous,32,231149,1.0,-46.4687
producer_signal,high,exogenous,33,471030,1.0,-23.0265
producer_signal,high,exogenous,34,617890,1.0,-17.8003
producer_signal,high,exogenous,35,291705,1.0,4.5869
producer_signal,high,exogenous,36,848750,1.0,-22.5278
producer_signal,high,exogenous,37,911528,1.0,-21.9633
producer_signal,high,exogenous,38,6815,1.0,-15.1821
producer_signal,high,exogenous,39,795668,1.0,-21.1556
producer_signal,high,exogenous,40,844963,1.0,-17.6371
producer_signal,high,exogenous,41,167415,1.0,-11.5872
producer_signal,high,exogenous,42,732053,1.0,-12.7577
producer_signal,high,exogenous,43,443144,1.0,-22.4777
producer_signal,high,exogenous,44,356779,1.0,-43.2108
producer_signal,high,exogenous,45,291370,1.0,-28.8114
producer_signal,high,exogenous,46,163033,1.0,-4.2409
producer_signal,high,exogenous,47,225773,1.0,-28.0414
producer_signal,high,exogenous,48,800582,1.0,-19.556
producer_signal,high,exogenous,49,352945,1.0,-10.6061
producer_signal,high,exogenous,50,107176,1.0,-22.3968
producer_signal,high,exogenous,51,97252,1.0,-30.6647
producer_signal,high,exogenous,52,398383,1.0,-20.4438
producer_signal,high,exogenous,53,101415,1.0,-32.5008
producer_signal,high,exogenous,54,376418,1.0,-4.5047
producer_signal,high,exogenous,55,888663,1.0,-10.3331
producer_signal,high,exogenous,56,360664,1.0,-31.1579
producer_signal,high,exogenous,57,633053,1.0,-36.1796
producer_signal,high,exogenous,58,277371,1.0,-30.6804
producer_signal,high,exogenous,59,846336,1.0,-8.1781
producer_signal,high,exogenous,60,45562,1.0,-12.8429
producer_signal,high,exogenous,61,765180,1.0,-28.7425
producer_signal,high,exogenous,62,481742,1.0,-22.9557
producer_signal,high,exogenous,63,562276,1.0,-34.9697
producer_signal,high,exogenous,64,130890,1.0,-13.0658
producer_signal,high,exogenous,65,967097,1.0,-12.4626
producer_signal,high,exogenous,66,396923,1.0,-33.6164
producer_signal,high,exogenous,67,82628,1.0,-25.7242
producer_signal,high,exogenous,68,578857,1.0,-30.2201
producer_signal,high,exogenous,69,307420,1.0,-23.8038
producer_signal,high,exogenous,70,869694,1.0,-14.6192
producer_signal,high,exogenous,71,659177,1.0,-30.2476
producer_signal,high,exogenous,72,648565,1.0,-20.5458
producer_signal,high,exogenous,73,928464,1.0,-25.1653
producer_signal,high,exogenous,74,903566,1.0,-6.4212
producer_signal,high,exogenous,75,379202,1.0,-6.4127
producer_signal,high,exogenous,76,605398,1.0,-28.6708
producer_signal,high,exogenous,77,201630,1.0,-37.5796
producer_signal,high,exogenous,78,738798,1.0,-38.7483
producer_signal,high,exogenous,79,72934,1.0,-23.8684
producer_signal,high,exogenous,80,48051,1.0,-10.8844
producer_signal,high,exogenous,81,693385,1.0,-37.5611
producer_signal,high,exogenous,82,238969,1.0,-1.5102
producer_signal,high,exogenous,83,810621,1.0,-24.857
producer_signal,high,exogenous,84,303446,1.0,-21.3358
producer_signal,high,exogenous,85,83668,1.0,-7.4752
producer_signal,high,exogenous,86,896866,1.0,-36.444
producer_signal,high,exogenous,87,244099,1.0,-21.4147
producer_signal,high,exogenous,88,908574,1.0,-23.3428
producer_signal,high,exogenous,89,105908,1.0,-20.4573
producer_signal,high,exogenous,90,398592,1.0,-14.0841
producer_signal,high,exogenous,91,291477,1.0,-22.3255
producer_signal,high,exogenous,92,475436,1.0,-13.4057
producer_signal,high,exogenous,93,666564,1.0,-10.3869
producer_signal,high,exogenous,94,874629,1.0,0.6078
producer_signal,high,exogenous,95,382555,1.0,-20.189
producer_signal,high,exogenous,96,170556,1.0,-18.1869
producer_signal,high,exogenous,97,388163,1.0,-31.5901
producer_signal,high,exogenous,98,372529,1.0,-11.8598
producer_signal,high,exogenous,99,219685,1.0,-31.3239
producer_signal,high,exogenous,100,702730,1.0,-19.7833
producer_signal,high,exogenous,101,279947,1.0,-28.7225
producer_signal,high,exogenous,102,735912,1.0,-28.2837
producer_signal,high,exogenous,103,982154,1.0,-7.0921
producer_signal,high,exogenous,104,716752,1.0,-16.4247
producer_signal,high,exogenous,105,679515,1.0,-24.93
producer_signal,high,exogenous,106,74871,1.0,-4.4745
producer_signal,high,exogenous,107,638721,1.0,-8.3585
producer_signal,high,exogenous,108,665823,1.0,-31.5366
producer_signal,high,exogenous,109,179452,1.0,-22.6377
producer_signal,high,exogenous,110,560087,1.0,-0.2999
producer_signal,high,exogenous,111,764545,1.0,-40.1381
producer_signal,high,exogenous,112,256703,1.0,-21.8886
producer_signal,high,exogenous,113,171340,1.0,-17.0143
producer_signal,high,exogenous,114,484715,1.0,-14.2304
producer_signal,high,exogenous,115,397888,1.0,-12.4
producer_signal,high,exogenous,116,283061,1.0,-11.7675
producer_signal,high,exogenous,117,970343,1.0,-24.2372
producer_signal,high,exogenous,118,671089,1.0,-21.3097
producer_signal,high,exogenous,119,721591,1.0,-26.5761
producer_signal,high,exogenous,120,584005,1.0,-14.3986
producer_signal,high,exogenous,121,230284,1.0,-32.34
producer_signal,high,exogenous,122,717871,1.0,-11.1617
producer_signal,high,exogenous,123,340036,1.0,-28.0882
producer_signal,high,exogenous,124,883795,1.0,-22.2243
producer_signal,high,exogenous,125,805636,1.0,-10.9742
producer_signal,high,exogenous,126,813695,1.0,-14.8044
producer_signal,high,exogenous,127,58656,1.0,-18.6818
producer_signal,high,exogenous,128,240175,1.0,-12.3859
producer_signal,high,exogenous,129,861723,1.0,-23.7938
producer_signal,high,exogenous,130,33660,1.0,-15.6468
producer_signal,high,exogenous,131,844152,1.0,-15.7093
producer_signal,high,exogenous,132,330777,1.0,-22.608
producer_signal,high,exogenous,133,420652,1.0,-8.7419
producer_signal,high,exogenous,134,280747,1.0,-18.5013
producer_signal,high,exogenous,135,69404,1.0,-6.2456
producer_signal,high,exogenous,136,221232,1.0,-26.9583
producer_signal,high,exogenous,137,957493,1.0,-21.385
producer_signal,high,exogenous,138,988713,1.0,-15.6091
producer_signal,high,exogenous,139,594732,1.0,-11.2661
producer_signal,high,exogenous,140,918939,1.0,-9.7689
producer_signal,high,exogenous,141,752788,1.0,-3.9183
producer_signal,high,exogenous,142,329964,1.0,-31.2733
producer_signal,high,exogenous,143,222956,1.0,-6.2804
producer_signal,high,exogenous,144,687278,1.0,-15.762
producer_signal,high,exogenous,145,523482,1.0,-17.5734
producer_signal,high,exogenous,146,414851,1.0,-18.031
producer_signal,high,exogenous,147,927658,1.0,-35.3467
producer_signal,high,exogenous,148,958973,1.0,-26.0269
producer_signal,high,exogenous,149,674080,1.0,-14.6235
producer_signal,high,exogenous,150,481142,1.0,-18.614
producer_signal,high,exogenous,151,149812,1.0,-28.3338
producer_signal,high,exogenous,152,277747,1.0,-32.5179
producer_signal,high,exogenous,153,146414,1.0,-23.2603
producer_signal,high,exogenous,154,258608,1.0,-9.8382
producer_signal,high,exogenous,155,781178,1.0,-33.8944
producer_signal,high,exogenous,156,588638,1.0,-6.7556
producer_signal,high,exogenous,157,565159,1.0,-22.7004
producer_signal,high,exogenous,158,275505,1.0,-9.9297
producer_signal,high,exogenous,159,783301,1.0,-17.3541
producer_signal,high,exogenous,160,612983,1.0,-19.9405
producer_signal,high,exogenous,161,449246,1.0,-6.6251
producer_signal,high,exogenous,162,941436,1.0,-30.1372
producer_signal,high,exogenous,163,611879,1.0,-18.4099
producer_signal,high,exogenous,164,418802,1.0,-9.0888
producer_signal,high,exogenous,165,379581,1.0,-20.8482
producer_signal,high,exogenous,166,229975,1.0,-3.2215
producer_signal,high,exogenous,167,145052,1.0,-30.9332
producer_signal,high,exogenous,168,534278,1.0,-17.2372
producer_signal,high,exogenous,169,517489,1.0,-3.7052
producer_signal,high,exogenous,170,95326,1.0,-14.9506
producer_signal,high,exogenous,171,792496,1.0,-43.963
producer_signal,high,exogenous,172,49406,1.0,-17.908
producer_signal,high,exogenous,173,902932,1.0,-33.0456
producer_signal,high,exogenous,174,114976,1.0,-21.4407
producer_signal,high,exogenous,175,160266,1.0,-24.4929
producer_signal,high,exogenous,176,657925,1.0,-3.6352
producer_signal,high,exogenous,177,167754,1.0,-11.1517
producer_signal,high,exogenous,178,830556,1.0,-13.9385
producer_signal,high,exogenous,179,713537,1.0,-29.1422
producer_signal,high,exogenous,180,442667,1.0,-17.1796
producer_signal,high,exogenous,181,625381,1.0,-23.724
producer_signal,high,exogenous,182,66614,1.0,-21.4872
producer_signal,high,exogenous,183,403458,1.0,-26.6315
producer_signal,high,exogenous,184,400157,1.0,-27.801
producer_signal,high,exogenous,185,624835,1.0,-21.8587
producer_signal,high,exogenous,186,490786,1.0,-18.6448
producer_signal,high,exogenous,187,554817,1.0,-5.4008
producer_signal,high,exogenous,188,263627,1.0,-19.9813
producer_signal,high,exogenous,189,580100,1.0,-25.6644
producer_signal,high,exogenous,190,902593,1.0,-25.5154
producer_signal,high,exogenous,191,988211,1.0,-19.097
producer_signal,high,exogenous,192,12039,1.0,-20.1341
producer_signal,high,exogenous,193,713329,1.0,-11.0995
producer_signal,high,exogenous,194,755732,1.0,-1.24
producer_signal,high,exogenous,195,120117,1.0,-16.0219
producer_signal,high,exogenous,196,714826,1.0,-15.5344
producer_signal,high,exogenous,197,927768,1.0,-11.4927
producer_signal,high,exogenous,198,563055,1.0,-14.6546
producer_signal,high,exogenous,199,787353,1.0,-37.6583
cooperative,high,endogenous,0,670488,0.1,-4.1337
cooperative,high,endogenous,1,116740,0.1,0.2736
cooperative,high,endogenous,2,26226,0.0667,-1.9761
cooperative,high,endogenous,3,777573,0.0333,-3.2355
cooperative,high,endogenous,4,288390,0.3,-0.1769
cooperative,high,endogenous,5,256788,0.0333,-4.5858
cooperative,high,endogenous,6,234054,0.0333,-5.2603
cooperative,high,endogenous,7,146317,0.1667,-0.7674
cooperative,high,endogenous,8,772247,0.0667,-2.2643
cooperative,high,endogenous,9,107474,0.2,-3.0941
cooperative,high,endogenous,10,709571,0.2,1.9259
cooperative,high,endogenous,11,776647,0.2333,-2.3557
cooperative,high,endogenous,12,935519,0.0667,-4.3743
cooperative,high,endogenous,13,571859,0.1333,-2.9906
cooperative,high,endogenous,14,91162,0.0667,-2.4262
cooperative,high,endogenous,15,619177,0.0667,-5.6307
cooperative,high,endogenous,16,442418,0.1667,-2.9009
cooperative,high,endogenous,17,33327,0.0333,-4.4152
cooperative,high,endogenous,18,31245,0.1667,-0.9847
cooperative,high,endogenous,19,98247,0.0,-2.9037
cooperative,high,endogenous,20,229259,0.1667,-1.7359
cooperative,high,endogenous,21,243963,0.1333,-4.4754
cooperative,high,endogenous,22,529904,0.0667,-2.9299
cooperative,high,endogenous,23,631263,0.1,-1.8311
cooperative,high,endogenous,24,27825,0.0333,-5.4772
cooperative,high,endogenous,25,588509,0.0667,-4.1391
cooperative,high,endogenous,26,208497,0.1,-3.4685
cooperative,high,endogenous,27,750801,0.1667,0.1885
cooperative,high,endogenous,28,681454,0.1333,-1.4937
cooperative,high,endogenous,29,735393,0.0333,-4.0079
cooperative,high,endogenous,30,571413,0.0333,-3.6273
cooperative,high,endogenous,31,439899,0.1,0.5248
cooperative,high,endogenous,32,231149,0.0333,-6.0273
cooperative,high,endogenous,33,471030,0.0333,-3.0399
cooperative,high,endogenous,34,617890,0.1,-2.4496
cooperative,high,endogenous,35,291705,0.0667,-0.2121
cooperative,high,endogenous,36,848750,0.1667,-1.7813
cooperative,high,endogenous,37,911528,0.2333,-1.2569
cooperative,high,endogenous,38,6815,0.2,-4.3316
cooperative,high,endogenous,39,795668,0.1667,-0.615
cooperative,high,endogenous,40,844963,0.1667,-3.6481
cooperative,high,endogenous,41,167415,0.1333,-2.6681
cooperative,high,endogenous,42,732053,0.0667,-1.0771
cooperative,high,endogenous,43,443144,0.1667,-3.0947
cooperative,high,endogenous,44,356779,0.1,-2.1981
cooperative,high,endogenous,45,291370,0.1333,1.4577
cooperative,high,endogenous,46,163033,0.1,-3.5603
cooperative,high,endogenous,47,225773,0.1333,-1.8088
cooperative,high,endogenous,48,800582,0.2333,0.1064
cooperative,high,endogenous,49,352945,0.1667,-3.3268
cooperative,high,endogenous,50,107176,0.0333,-1.5532
cooperative,high,endogenous,51,97252,0.0,-4.1651
cooperative,high,endogenous,52,398383,0.0667,-3.7396
cooperative,high,endogenous,53,101415,0.0667,-4.6066
cooperative,high,endogenous,54,376418,0.1667,-2.2569
